,FIRST_ORDER_DATE,LATEST_ORDER_DATE,TENURE_IN_COMPLETE_DAYS,SERVICE_RATE_PERCENT,ORDER_COUNT_VOICE_PLATFORM,BUSINESS_PHONE_COUNT,WEEKLY_SERVICE_HOURS,TOTAL_MISTAKES_COUNT,AVG_CALL_DURATION_SECONDS,is_bad_status,GMV_LEVEL_NUM,mistakes_per_order,hours_per_tenure,zip_region,CUISINE_TYPE_chinese_american,CUISINE_TYPE_chinese_japanese,CUISINE_TYPE_japanese,CUISINE_TYPE_pizza,CUISINE_TYPE_unknown,SERVICE_TYPE_part_time,tenure_bin_medium,tenure_bin_short,tenure_bin_nan,is_short_tenure
997,2025-05-04,2025-10-06,155.0,6.99,1238.0,1.0,72.0,6.0,100.0,0,1,0.004842615012106538,0.46153846153846156,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
998,2023-05-27,2025-08-19,815.0,7.59,8595.0,2.0,63.0,43.0,103.0,0,3,0.005002326663564449,0.07720588235294118,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
999,2023-12-25,2025-10-06,651.0,6.99,8756.0,2.0,24.0,16.0,71.0,0,2,0.0018271097407788054,0.03680981595092025,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1000,2025-08-28,2025-10-05,38.0,7.99,1003.0,2.0,60.0,21.0,108.0,0,3,0.02091633466135458,1.5384615384615385,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1001,2024-11-27,2025-10-05,312.0,6.99,5296.0,3.0,60.0,23.0,82.0,0,2,0.004342080422880876,0.19169329073482427,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1002,2024-10-21,2025-10-06,350.0,7.99,2622.0,1.0,84.0,19.0,86.0,0,0,0.0072436141822340835,0.23931623931623933,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1003,2024-12-13,2025-10-06,297.0,7.59,4796.0,2.0,82.0,10.0,102.0,0,1,0.0020846362309776944,0.2751677852348993,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1004,2025-04-23,2025-04-29,6.0,6.99,58.0,1.0,53.0,13.0,103.0,1,0,0.22033898305084745,7.571428571428571,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1005,2023-06-24,2023-09-30,98.0,6.99,464.0,1.0,63.0,6.0,76.0,1,0,0.012903225806451613,0.6363636363636364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1006,2024-04-08,2024-05-04,26.0,6.99,126.0,2.0,63.0,6.0,118.0,1,0,0.047244094488188976,2.3333333333333335,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1007,2023-12-22,2025-10-05,653.0,6.99,17757.0,1.0,65.0,63.0,70.0,0,2,0.0035476968127041335,0.09938837920489296,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1008,2024-11-06,2025-10-06,334.0,6.99,3182.0,1.0,30.0,15.0,82.0,0,1,0.00471253534401508,0.08955223880597014,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1009,2023-05-03,2025-10-06,887.0,7.59,13074.0,1.0,83.0,117.0,110.0,0,1,0.008948374760994264,0.09346846846846847,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1010,2023-09-05,2025-10-05,761.0,7.99,30773.0,1.0,69.0,164.0,98.0,0,3,0.005329173978033405,0.09055118110236221,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1011,2023-08-19,2023-09-05,17.0,8.19,1117.0,2.0,63.0,23.0,96.0,1,4,0.020572450805008944,3.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1012,2023-04-01,2024-12-24,633.0,6.99,3541.0,2.0,63.0,32.0,75.0,1,3,0.009034443817052512,0.09936908517350158,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1013,2023-12-28,2025-10-06,648.0,6.99,18449.0,1.0,27.0,32.0,71.0,0,3,0.0017344173441734417,0.04160246533127889,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1014,2023-06-29,2025-10-06,830.0,6.99,13118.0,1.0,50.0,24.0,66.0,0,1,0.001829407729247656,0.06016847172081829,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1015,2025-02-18,2025-02-23,5.0,6.99,323.0,2.0,63.0,12.0,64.0,1,4,0.037037037037037035,10.5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1016,2024-03-20,2024-05-19,60.0,6.99,729.0,1.0,63.0,35.0,106.0,1,2,0.04794520547945205,1.0327868852459017,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1017,2024-08-27,2025-10-06,405.0,6.99,5789.0,1.0,35.0,26.0,79.0,0,0,0.004490500863557859,0.08620689655172414,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1018,2025-08-16,2025-10-05,50.0,6.99,3192.0,2.0,57.0,16.0,80.0,0,7,0.005010961478233636,1.1176470588235294,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1019,2025-08-17,2025-10-06,50.0,6.99,224.0,1.0,67.0,6.0,94.0,0,0,0.02666666666666667,1.3137254901960784,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1020,2023-10-29,2025-04-23,542.0,6.99,58872.940000000206,1.0,63.0,261.0,80.0,1,7,0.004433200835547936,0.11602209944751381,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1021,2023-01-29,2025-10-06,981.0,6.99,58400.0,2.0,75.0,77.0,79.0,0,3,0.0013184705741340046,0.07637474541751528,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1022,2023-06-11,2025-10-06,848.0,6.99,12494.0,1.0,68.0,225.0,108.0,0,1,0.01800720288115246,0.0800942285041225,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1023,2023-06-03,2025-10-06,856.0,7.79,45151.0,2.0,58.0,206.0,100.0,0,5,0.004562367115520907,0.0676779463243874,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1024,2023-07-12,2023-08-11,30.0,6.99,1604.0,2.0,63.0,40.0,92.0,1,4,0.024922118380062305,2.032258064516129,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1025,2023-08-04,2025-10-05,793.0,6.99,9530.0,1.0,53.0,47.0,83.0,0,1,0.004931276885951107,0.06675062972292191,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1026,2023-02-24,2023-11-25,274.0,7.59,3219.0,2.0,63.0,27.0,90.0,1,2,0.008385093167701863,0.2290909090909091,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1027,2023-12-29,2025-10-06,647.0,8.19,14340.0,1.0,54.0,89.0,98.0,0,1,0.006205982846384492,0.08333333333333333,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1028,2023-08-02,2025-10-04,794.0,8.0,5243.0,2.0,68.0,80.0,106.0,0,0,0.015255530129672006,0.08553459119496855,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1029,2024-07-12,2025-10-06,451.0,7.59,4165.0,1.0,32.0,28.0,88.0,0,0,0.00672107537205953,0.07079646017699115,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1030,2023-01-20,2023-10-27,280.0,6.99,1867.0,1.0,63.0,24.0,87.0,1,1,0.01284796573875803,0.22419928825622776,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1031,2025-04-04,2025-10-06,185.0,6.99,1706.0,1.0,66.0,15.0,90.0,0,0,0.008787346221441126,0.3548387096774194,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1032,2023-05-01,2025-10-06,889.0,5.1,22775.0,1.0,79.0,73.0,76.0,0,2,0.003205128205128205,0.08876404494382023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1033,2025-07-11,2025-10-06,87.0,6.99,1133.0,2.0,72.0,11.0,82.0,0,1,0.009700176366843033,0.8181818181818182,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1034,2023-05-25,2024-10-23,517.0,6.99,4826.0,1.0,63.0,28.0,91.0,1,1,0.00580070437124508,0.12162162162162163,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1035,2023-08-14,2023-10-28,75.0,8.0,1858.0,3.0,63.0,10.0,101.0,1,1,0.0053792361484669175,0.8289473684210527,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1036,2024-05-11,2025-10-05,512.0,6.99,7650.0,2.0,61.0,19.0,71.0,0,1,0.002483335511697817,0.1189083820662768,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1037,2024-08-07,2025-10-06,425.0,6.99,1440.0,2.0,10.0,19.0,84.0,0,0,0.0131852879944483,0.023474178403755867,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1038,2023-02-22,2023-03-24,30.0,6.99,337.0,2.0,63.0,7.0,97.0,1,1,0.020710059171597635,2.032258064516129,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1039,2024-01-13,2024-02-03,21.0,6.99,95.0,2.0,63.0,6.0,101.0,1,0,0.0625,2.8636363636363638,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1040,2025-09-01,2025-10-06,35.0,6.99,603.0,2.0,71.0,4.0,72.0,0,1,0.006622516556291391,1.9722222222222223,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1041,2025-07-01,2025-10-05,96.0,7.79,6593.0,2.0,70.0,95.0,99.0,0,6,0.01440703670003033,0.7216494845360825,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1042,2024-09-07,2025-10-06,394.0,8.19,21026.0,2.0,66.0,220.0,105.0,0,4,0.0104627383839825,0.1670886075949367,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1043,2023-05-02,2025-10-06,888.0,5.1,45808.0,1.0,79.0,104.0,86.0,0,6,0.002270296229998472,0.08886389201349831,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1044,2024-03-19,2025-10-05,565.0,6.99,12471.0,2.0,36.0,48.0,74.0,0,2,0.003848620910840282,0.0636042402826855,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1045,2023-04-16,2025-10-05,903.0,6.99,9710.0,1.0,64.0,34.0,73.0,0,1,0.0035011842240757905,0.07079646017699115,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1046,2025-07-12,2025-10-05,85.0,7.79,4303.0,2.0,67.0,34.0,94.0,0,4,0.007899628252788104,0.7790697674418605,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1047,2023-06-02,2025-10-06,857.0,6.99,18520.0,1.0,66.0,85.0,73.0,0,1,0.004589385022406998,0.07692307692307693,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1048,2023-01-21,2024-06-28,524.0,7.59,3762.0,2.0,63.0,63.0,102.0,1,1,0.01674196120116928,0.12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1049,2023-08-31,2025-10-04,765.0,6.99,24631.0,1.0,14.0,56.0,74.0,0,6,0.0022734654108476776,0.018276762402088774,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1050,2023-09-22,2023-11-14,53.0,8.0,1352.0,3.0,63.0,11.0,117.0,1,2,0.008130081300813009,1.1666666666666667,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1051,2025-07-23,2025-10-06,75.0,7.59,479.0,2.0,63.0,19.0,119.0,0,0,0.03958333333333333,0.8289473684210527,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1052,2023-10-28,2025-10-05,708.0,6.99,8986.0,2.0,66.0,38.0,74.0,0,1,0.004228329809725159,0.0930888575458392,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1053,2023-10-31,2025-10-05,705.0,6.99,4782.0,2.0,27.0,12.0,69.0,0,0,0.0025088856366297305,0.03824362606232295,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1054,2025-03-16,2025-10-05,203.0,6.99,4687.0,2.0,66.0,21.0,66.0,0,1,0.004479522184300341,0.3235294117647059,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1055,2024-09-24,2025-10-05,376.0,6.99,9874.0,2.0,55.0,24.0,74.0,0,2,0.002430379746835443,0.14588859416445624,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1056,2024-07-02,2025-03-18,259.0,6.99,356.0,2.0,64.0,7.0,57.0,1,0,0.0196078431372549,0.24615384615384617,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1057,2024-05-04,2024-05-11,7.0,6.99,27.0,1.0,61.0,3.0,147.0,1,0,0.10714285714285714,7.625,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1058,2024-08-20,2025-08-31,376.0,6.99,2987.0,1.0,61.0,6.0,79.0,1,0,0.002008032128514056,0.16180371352785147,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1059,2023-01-10,2025-10-05,999.0,6.99,28824.0,2.0,60.0,108.0,83.0,0,2,0.0037467476149176063,0.06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1060,2023-10-25,2024-11-25,397.0,7.59,4053.0,2.0,63.0,33.0,119.0,1,1,0.008140108534780463,0.15829145728643215,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1061,2023-09-08,2025-10-05,758.0,7.59,20284.0,2.0,18.0,66.0,85.0,0,4,0.0032536356913975845,0.023715415019762844,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1062,2023-03-12,2023-05-24,73.0,6.99,2082.0,2.0,63.0,39.0,75.0,1,1,0.01872299567930869,0.8513513513513513,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1063,2024-06-06,2025-09-07,458.0,6.99,2244.0,2.0,64.0,33.0,107.0,1,0,0.014699331848552339,0.1394335511982571,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1064,2023-12-10,2025-10-05,665.0,6.99,22689.0,1.0,27.0,57.0,68.0,0,4,0.00251211987659762,0.04054054054054054,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1065,2023-09-11,2023-10-13,32.0,6.5,3481.0,1.0,63.0,41.0,107.0,1,8,0.011774842044801838,1.9090909090909092,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1066,2024-08-19,2025-10-06,413.0,7.59,4852.0,2.0,14.0,43.0,93.0,0,2,0.008860498660622296,0.033816425120772944,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1067,2023-07-27,2025-07-30,734.0,6.99,9171.0,2.0,74.0,51.0,80.0,1,1,0.005560401221107719,0.10068027210884353,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1068,2024-06-24,2024-09-18,86.0,6.99,1712.0,2.0,66.0,17.0,69.0,1,1,0.0099241097489784,0.7586206896551724,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1069,2024-07-05,2024-07-06,1.0,6.99,12.0,1.0,63.0,27.0,82.0,1,0,2.076923076923077,31.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1070,2024-12-30,2025-02-14,46.0,6.99,31.0,2.0,65.0,27.0,68.0,1,0,0.84375,1.3829787234042554,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1071,2024-08-28,2024-08-28,0.0,6.99,3.0,2.0,63.0,27.0,99.0,1,0,6.75,63.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1072,2024-01-31,2024-02-05,5.0,6.99,5.0,1.0,63.0,27.0,61.0,1,0,4.5,10.5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1073,2024-01-14,2024-02-13,30.0,6.99,53.0,1.0,63.0,27.0,58.0,1,0,0.5,2.032258064516129,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1074,2024-02-07,2025-10-05,606.0,6.99,23133.0,2.0,65.0,72.0,74.0,0,3,0.0031123022391285554,0.1070840197693575,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1075,2023-05-31,2023-12-11,194.0,7.99,11440.0,2.0,63.0,126.0,99.0,1,5,0.011013023337120882,0.3230769230769231,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1076,2023-10-02,2023-12-12,71.0,7.79,3908.0,1.0,63.0,31.0,110.0,1,6,0.007930416986441546,0.875,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1077,2023-06-30,2025-10-04,827.0,6.99,4404.0,2.0,61.0,13.0,76.0,0,0,0.0029511918274687855,0.07367149758454106,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1078,2023-02-09,2025-10-06,970.0,6.99,22844.0,2.0,66.0,47.0,63.0,0,2,0.0020573429634493327,0.06797116374871266,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1079,2025-02-13,2025-10-06,235.0,6.99,3040.0,2.0,65.0,20.0,81.0,0,1,0.006576783952647156,0.2754237288135593,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1080,2023-05-19,2025-10-05,870.0,6.99,13535.0,1.0,63.0,51.0,75.0,0,1,0.0037677304964539005,0.07233065442020666,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1081,2023-06-02,2024-07-31,425.0,6.99,3180.0,1.0,63.0,25.0,88.0,1,0,0.00785916378497328,0.14788732394366197,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1082,2025-03-29,2025-07-19,112.0,7.79,2148.0,2.0,63.0,29.0,77.0,1,1,0.013494648673801768,0.5575221238938053,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1083,2024-02-02,2024-09-30,241.0,6.99,1695.0,1.0,60.0,15.0,88.0,1,0,0.00884433962264151,0.24793388429752067,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1084,2025-08-20,2025-10-06,47.0,6.99,2511.0,1.0,69.0,18.0,74.0,0,3,0.007165605095541401,1.4375,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1085,2025-08-01,2025-10-05,65.0,6.99,279.0,2.0,59.0,10.0,78.0,0,0,0.03571428571428571,0.8939393939393939,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1086,2023-01-31,2023-05-05,94.0,6.99,1212.0,2.0,63.0,17.0,81.0,1,1,0.014014839241549877,0.6631578947368421,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1087,2023-05-31,2023-06-05,5.0,8.0,31.0,1.0,63.0,2.0,79.0,1,0,0.0625,10.5,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1088,2023-02-13,2025-10-06,966.0,6.99,18698.0,1.0,64.0,56.0,81.0,0,1,0.0029948125568212206,0.06618407445708377,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1089,2023-09-08,2025-10-02,755.0,6.99,14022.0,1.0,15.0,26.0,72.0,0,5,0.0018540968409042288,0.01984126984126984,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1090,2023-06-21,2025-10-06,838.0,7.85,5103.0,1.0,66.0,41.0,86.0,0,1,0.008032915360501568,0.07866507747318235,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1091,2024-04-30,2025-10-05,523.0,6.99,9092.0,2.0,65.0,37.0,69.0,0,1,0.0040690641152534915,0.12404580152671756,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1092,2023-12-12,2025-10-05,663.0,6.99,19119.0,1.0,59.0,29.0,62.0,0,2,0.0015167364016736402,0.08885542168674698,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1093,2023-02-24,2025-10-06,955.0,6.99,26064.0,2.0,60.0,90.0,67.0,0,2,0.0034529061960483407,0.06276150627615062,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1094,2023-07-26,2023-09-15,51.0,5.99,505.0,1.0,63.0,20.0,119.0,1,1,0.039525691699604744,1.2115384615384615,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1095,2024-03-04,2024-03-13,9.0,6.99,215.0,1.0,63.0,12.0,75.0,1,1,0.05555555555555555,6.3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1096,2024-06-26,2024-12-15,172.0,6.99,959.0,1.0,34.0,8.0,78.0,1,0,0.008333333333333333,0.19653179190751446,7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1097,2024-11-18,2025-10-06,322.0,6.99,2036.0,1.0,72.0,11.0,85.0,0,0,0.005400098183603338,0.22291021671826625,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1098,2025-09-03,2025-10-01,28.0,6.99,864.0,2.0,61.0,14.0,70.0,1,2,0.016184971098265895,2.103448275862069,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1099,2023-11-12,2025-04-18,523.0,6.99,744.0,1.0,63.0,5.0,77.0,1,0,0.006711409395973154,0.12022900763358779,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1100,2025-02-24,2025-04-12,47.0,7.79,685.0,3.0,63.0,11.0,108.0,1,1,0.016034985422740525,1.3125,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1101,2024-09-12,2024-10-12,30.0,6.99,366.0,1.0,63.0,4.0,117.0,1,1,0.010899182561307902,2.032258064516129,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1102,2024-07-31,2025-10-05,431.0,6.99,1158.0,1.0,62.0,7.0,63.0,0,0,0.0060396893874029335,0.14351851851851852,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1103,2024-03-05,2025-01-03,304.0,7.59,5879.0,2.0,27.0,78.0,101.0,1,4,0.013265306122448979,0.08852459016393442,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1104,2023-01-07,2025-10-06,1003.0,6.99,24542.0,2.0,66.0,123.0,85.0,0,2,0.005011612272338345,0.06573705179282868,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1105,2023-11-18,2025-10-06,688.0,5.99,7309.0,1.0,71.0,40.0,96.0,0,0,0.005471956224350205,0.10304789550072568,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1106,2024-02-09,2025-10-05,604.0,6.99,3255.0,1.0,67.0,30.0,81.0,0,0,0.009213759213759214,0.11074380165289256,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1107,2024-03-04,2025-10-06,581.0,6.99,6302.0,1.0,67.0,34.0,84.0,0,1,0.005394256703157227,0.11512027491408934,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1108,2023-09-08,2025-10-06,759.0,6.99,12253.0,1.0,59.0,38.0,72.0,0,1,0.003101028235678146,0.07763157894736843,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1109,2023-01-19,2025-10-06,991.0,7.59,39158.0,1.0,64.0,168.0,92.0,0,4,0.004290201486248372,0.06451612903225806,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1110,2023-12-23,2025-10-05,652.0,7.59,11799.0,2.0,66.0,144.0,101.0,0,2,0.012203389830508475,0.10107197549770292,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1111,2024-03-25,2025-04-14,385.0,6.99,2892.0,1.0,63.0,21.0,74.0,1,0,0.007258900795022468,0.16321243523316062,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1112,2023-09-17,2024-05-03,229.0,7.29,1110.0,1.0,63.0,17.0,104.0,1,2,0.0153015301530153,0.27391304347826084,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1113,2024-11-23,2025-03-26,123.0,6.99,141.0,1.0,63.0,2.0,58.0,1,0,0.014084507042253521,0.5080645161290323,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1114,2025-04-01,2025-10-04,186.0,6.99,2695.0,2.0,51.0,12.0,75.0,0,2,0.004451038575667656,0.2727272727272727,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1115,2024-01-18,2024-06-21,155.0,6.99,2026.0,1.0,63.0,4.0,75.0,1,0,0.001973359644795264,0.40384615384615385,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1116,2024-07-19,2024-08-26,38.0,6.99,30.0,1.0,63.0,1.0,107.0,1,0,0.03225806451612903,1.6153846153846154,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1117,2024-01-27,2024-04-07,71.0,6.99,483.0,1.0,63.0,1.0,78.0,1,0,0.002066115702479339,0.875,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1118,2024-05-13,2025-10-05,510.0,6.99,536.0,1.0,59.0,1.0,78.0,0,0,0.00186219739292365,0.11545988258317025,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1119,2024-11-15,2024-12-12,27.0,6.99,66.0,2.0,63.0,1.0,83.0,1,0,0.014925373134328358,2.25,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1120,2023-02-18,2025-10-06,961.0,8.19,58872.940000000206,2.0,69.0,302.85000000000036,90.0,0,6,0.005144041659178905,0.07172557172557173,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1121,2024-02-17,2025-10-05,596.0,7.99,24060.0,1.0,68.0,104.0,97.0,0,3,0.0043223473671085985,0.11390284757118928,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1122,2023-07-24,2025-10-06,805.0,7.65,20968.0,2.0,24.0,140.0,97.0,0,3,0.006676522485573943,0.02977667493796526,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1123,2024-06-22,2025-10-05,470.0,6.99,4491.0,2.0,61.0,10.0,69.0,0,0,0.002226179875333927,0.12951167728237792,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
